"CDSecao","DSSecao","CDDivisao","DSDivisao","CDGrupo","DSGrupo","CDClasse","DSClasse","CDSubclasse","DSSubclasse","Vigencia21","Vigencia22","Vigencia23"
"P","Educação","85","Educação","851","Educação infantil e ensino fundamental","85112","Educação infantil - creche","8511200","Educação infantil - creche","1","1","1"
"P","Educação","85","Educação","851","Educação infantil e ensino fundamental","85121","Educação infantil - pré-escola","8512100","Educação infantil - préescola","1","1","1"
"P","Educação","85","Educação","851","Educação infantil e ensino fundamental","85139","Ensino fundamental","8513900","Ensino fundamental","1","1","1"
"P","Educação","85","Educação","852","Ensino médio","85201","Ensino médio","8520100","Ensino médio","1","1","1"
"P","Educação","85","Educação","853","Educação superior","85317","Educação superior - graduação","8531700","Educação superior - graduação","1","1","1"
"P","Educação","85","Educação","853","Educação superior","85325","Educação superior - graduação e pós-graduação","8532500","Educação superior - graduação e pós graduação","1","1","1"
"P","Educação","85","Educação","853","Educação superior","85333","Educação superior - pós-graduação e extensão","8533300","Educação superior - pós graduação e extensão","1","1","1"
"P","Educação","85","Educação","854","Educação profissional de nível técnico e tecnológico","85414","Educação profissional de nível técnico","8541400","Educação profissional de nível técnico","1","1","1"
"P","Educação","85","Educação","854","Educação profissional de nível técnico e tecnológico","85422","Educação profissional de nível tecnológico","8542200","Educação profissional de nível tecnológico","1","1","1"
"P","Educação","85","Educação","855","Atividades de apoio à educação","85503","Atividades de apoio à educação","8550301","Administração de caixas escolares","1","1","1"
"P","Educação","85","Educação","855","Atividades de apoio à educação","85503","Atividades de apoio à educação","8550302","Atividades de apoio à educação, exceto caixas escolares","1","1","1"
"P","Educação","85","Educação","859","Outras atividades de ensino","85911","Ensino de esportes","8591100","Ensino de esportes","1","1","1"
"P","Educação","85","Educação","859","Outras atividades de ensino","85929","Ensino de arte e cultura","8592901","Ensino de dança","1","1","1"
"P","Educação","85","Educação","859","Outras atividades de ensino","85929","Ensino de arte e cultura","8592902","Ensino de artes cênicas, exceto dança","1","1","1"
"P","Educação","85","Educação","859","Outras atividades de ensino","85929","Ensino de arte e cultura","8592903","Ensino de música","1","1","1"
"P","Educação","85","Educação","859","Outras atividades de ensino","85929","Ensino de arte e cultura","8592999","Ensino de arte e cultura não especificado anteriormente","1","1","1"
"P","Educação","85","Educação","859","Outras atividades de ensino","85937","Ensino de idiomas","8593700","Ensino de idiomas","1","1","1"
"P","Educação","85","Educação","859","Outras atividades de ensino","85996","Atividades de ensino não especificadas anteriormente","8599601","Formação de condutores","1","1","1"
"P","Educação","85","Educação","859","Outras atividades de ensino","85996","Atividades de ensino não especificadas anteriormente","8599602","Cursos de pilotagem","1","1","1"
"P","Educação","85","Educação","859","Outras atividades de ensino","85996","Atividades de ensino não especificadas anteriormente","8599603","Treinamento em informática","1","1","1"
"P","Educação","85","Educação","859","Outras atividades de ensino","85996","Atividades de ensino não especificadas anteriormente","8599604","Treinamento em desenvolvimento profissional e gerencial","1","1","1"
"P","Educação","85","Educação","859","Outras atividades de ensino","85996","Atividades de ensino não especificadas anteriormente","8599605","Cursos preparatórios para concursos","1","1","1"
"P","Educação","85","Educação","859","Outras atividades de ensino","85996","Atividades de ensino não especificadas anteriormente","8599699","Outras atividades de ensino não especificadas anteriormente","1","1","1"
"Q","Saúde humana e serviços sociais","86","Atividades de atenção à saúde humana","861","Atividades de atendimento hospitalar","86101","Atividades de atendimento hospitalar","8610101","Atividades de atendimento hospitalar, exceto pronto socorro e unidades para atendimento a urgências","1","1","1"
"Q","Saúde humana e serviços sociais","86","Atividades de atenção à saúde humana","861","Atividades de atendimento hospitalar","86101","Atividades de atendimento hospitalar","8610102","Atividades de atendimento em pronto socorro e unidades hospitalares para atendimento a urgências","1","1","1"
"Q","Saúde humana e serviços sociais","86","Atividades de atenção à saúde humana","862","Serviços móveis de atendimento a urgências e de remoção de pacientes","86216","Serviços móveis de atendimento a urgências","8621601","Uti móvel","1","1","1"
"Q","Saúde humana e serviços sociais","86","Atividades de atenção à saúde humana","862","Serviços móveis de atendimento a urgências e de remoção de pacientes","86216","Serviços móveis de atendimento a urgências","8621602","Serviços móveis de atendimento a urgências, exceto por uti móvel","1","1","1"
"Q","Saúde humana e serviços sociais","86","Atividades de atenção à saúde humana","862","Serviços móveis de atendimento a urgências e de remoção de pacientes","86224","Serviços de remoção de pacientes, exceto os serviços móveis de atendimento a urgências","8622400","Serviços de remoção de pacientes, exceto os serviços móveis de atendimento a urgências","1","1","1"
"Q","Saúde humana e serviços sociais","86","Atividades de atenção à saúde humana","863","Atividades de atenção ambulatorial executadas por médicos e odontólogos","86305","Atividades de atenção ambulatorial executadas por médicos e odontólogos","8630501","Atividade médica ambulatorial com recursos para realização de procedimentos cirúrgicos","1","1","1"
"Q","Saúde humana e serviços sociais","86","Atividades de atenção à saúde humana","863","Atividades de atenção ambulatorial executadas por médicos e odontólogos","86305","Atividades de atenção ambulatorial executadas por médicos e odontólogos","8630502","Atividade médica ambulatorial com recursos para realização de exames complementares","1","1","1"
"Q","Saúde humana e serviços sociais","86","Atividades de atenção à saúde humana","863","Atividades de atenção ambulatorial executadas por médicos e odontólogos","86305","Atividades de atenção ambulatorial executadas por médicos e odontólogos","8630503","Atividade médica ambulatorial restrita a consultas","1","1","1"
"Q","Saúde humana e serviços sociais","86","Atividades de atenção à saúde humana","863","Atividades de atenção ambulatorial executadas por médicos e odontólogos","86305","Atividades de atenção ambulatorial executadas por médicos e odontólogos","8630504","Atividade odontológica","1","1","1"
"Q","Saúde humana e serviços sociais","86","Atividades de atenção à saúde humana","863","Atividades de atenção ambulatorial executadas por médicos e odontólogos","86305","Atividades de atenção ambulatorial executadas por médicos e odontólogos","8630505","Atividade odontológica sem recursos para realização de procedimentos cirúrgicos","0","0","0"
"Q","Saúde humana e serviços sociais","86","Atividades de atenção à saúde humana","863","Atividades de atenção ambulatorial executadas por médicos e odontólogos","86305","Atividades de atenção ambulatorial executadas por médicos e odontólogos","8630506","Serviços de vacinação e imunização humana","1","1","1"
"Q","Saúde humana e serviços sociais","86","Atividades de atenção à saúde humana","863","Atividades de atenção ambulatorial executadas por médicos e odontólogos","86305","Atividades de atenção ambulatorial executadas por médicos e odontólogos","8630507","Atividades de reprodução humana assistida","1","1","1"
"Q","Saúde humana e serviços sociais","86","Atividades de atenção à saúde humana","863","Atividades de atenção ambulatorial executadas por médicos e odontólogos","86305","Atividades de atenção ambulatorial executadas por médicos e odontólogos","8630599","Atividades de atenção ambulatorial não especificadas anteriormente","1","1","1"
"Q","Saúde humana e serviços sociais","86","Atividades de atenção à saúde humana","864","Atividades de serviços de complementação diagnóstica e terapêutica","86402","Atividades de serviços de complementação diagnóstica e terapêutica","8640201","Laboratórios de anatomia patológica e citológica","1","1","1"
"Q","Saúde humana e serviços sociais","86","Atividades de atenção à saúde humana","864","Atividades de serviços de complementação diagnóstica e terapêutica","86402","Atividades de serviços de complementação diagnóstica e terapêutica","8640202","Laboratórios clínicos","1","1","1"
"Q","Saúde humana e serviços sociais","86","Atividades de atenção à saúde humana","864","Atividades de serviços de complementação diagnóstica e terapêutica","86402","Atividades de serviços de complementação diagnóstica e terapêutica","8640203","Serviços de diálise e nefrologia","1","1","1"
"Q","Saúde humana e serviços sociais","86","Atividades de atenção à saúde humana","864","Atividades de serviços de complementação diagnóstica e terapêutica","86402","Atividades de serviços de complementação diagnóstica e terapêutica","8640204","Serviços de tomografia","1","1","1"
"Q","Saúde humana e serviços sociais","86","Atividades de atenção à saúde humana","864","Atividades de serviços de complementação diagnóstica e terapêutica","86402","Atividades de serviços de complementação diagnóstica e terapêutica","8640205","Serviços de diagnóstico por imagem com uso de radiação ionizante, exceto tomografia","1","1","1"
"Q","Saúde humana e serviços sociais","86","Atividades de atenção à saúde humana","864","Atividades de serviços de complementação diagnóstica e terapêutica","86402","Atividades de serviços de complementação diagnóstica e terapêutica","8640206","Serviços de ressonância magnética","1","1","1"
"Q","Saúde humana e serviços sociais","86","Atividades de atenção à saúde humana","864","Atividades de serviços de complementação diagnóstica e terapêutica","86402","Atividades de serviços de complementação diagnóstica e terapêutica","8640207","Serviços de diagnóstico por imagem sem uso de radiação ionizante, exceto ressonância magnética","1","1","1"
"Q","Saúde humana e serviços sociais","86","Atividades de atenção à saúde humana","864","Atividades de serviços de complementação diagnóstica e terapêutica","86402","Atividades de serviços de complementação diagnóstica e terapêutica","8640208","Serviços de diagnóstico por registro gráfico - ecg, eeg e outros exames análogos","1","1","1"
"Q","Saúde humana e serviços sociais","86","Atividades de atenção à saúde humana","864","Atividades de serviços de complementação diagnóstica e terapêutica","86402","Atividades de serviços de complementação diagnóstica e terapêutica","8640209","Serviços de diagnóstico por métodos ópticos - endoscopia e outros exames análogos","1","1","1"
"Q","Saúde humana e serviços sociais","86","Atividades de atenção à saúde humana","864","Atividades de serviços de complementação diagnóstica e terapêutica","86402","Atividades de serviços de complementação diagnóstica e terapêutica","8640210","Serviços de quimioterapia","1","1","1"
"Q","Saúde humana e serviços sociais","86","Atividades de atenção à saúde humana","864","Atividades de serviços de complementação diagnóstica e terapêutica","86402","Atividades de serviços de complementação diagnóstica e terapêutica","8640211","Serviços de radioterapia","1","1","1"
"Q","Saúde humana e serviços sociais","86","Atividades de atenção à saúde humana","864","Atividades de serviços de complementação diagnóstica e terapêutica","86402","Atividades de serviços de complementação diagnóstica e terapêutica","8640212","Serviços de hemoterapia","1","1","1"
"Q","Saúde humana e serviços sociais","86","Atividades de atenção à saúde humana","864","Atividades de serviços de complementação diagnóstica e terapêutica","86402","Atividades de serviços de complementação diagnóstica e terapêutica","8640213","Serviços de litotripcia","1","1","1"
"Q","Saúde humana e serviços sociais","86","Atividades de atenção à saúde humana","864","Atividades de serviços de complementação diagnóstica e terapêutica","86402","Atividades de serviços de complementação diagnóstica e terapêutica","8640214","Serviços de bancos de células e tecidos humanos","1","1","1"
"Q","Saúde humana e serviços sociais","86","Atividades de atenção à saúde humana","864","Atividades de serviços de complementação diagnóstica e terapêutica","86402","Atividades de serviços de complementação diagnóstica e terapêutica","8640299","Atividades de serviços de complementação diagnóstica e terapêutica não especificadas anteriormente","1","1","1"
"Q","Saúde humana e serviços sociais","86","Atividades de atenção à saúde humana","865","Atividades de profissionais da área de saúde, exceto médicos e odontólogos","86500","Atividades de profissionais da área de saúde, exceto médicos e odontólogos","8650001","Atividades de enfermagem","1","1","1"
"Q","Saúde humana e serviços sociais","86","Atividades de atenção à saúde humana","865","Atividades de profissionais da área de saúde, exceto médicos e odontólogos","86500","Atividades de profissionais da área de saúde, exceto médicos e odontólogos","8650002","Atividades de profissionais da nutrição","1","1","1"
"Q","Saúde humana e serviços sociais","86","Atividades de atenção à saúde humana","865","Atividades de profissionais da área de saúde, exceto médicos e odontólogos","86500","Atividades de profissionais da área de saúde, exceto médicos e odontólogos","8650003","Atividades de psicologia e psicanálise","1","1","1"
"Q","Saúde humana e serviços sociais","86","Atividades de atenção à saúde humana","865","Atividades de profissionais da área de saúde, exceto médicos e odontólogos","86500","Atividades de profissionais da área de saúde, exceto médicos e odontólogos","8650004","Atividades de fisioterapia","1","1","1"
"Q","Saúde humana e serviços sociais","86","Atividades de atenção à saúde humana","865","Atividades de profissionais da área de saúde, exceto médicos e odontólogos","86500","Atividades de profissionais da área de saúde, exceto médicos e odontólogos","8650005","Atividades de terapia ocupacional","1","1","1"
"Q","Saúde humana e serviços sociais","86","Atividades de atenção à saúde humana","865","Atividades de profissionais da área de saúde, exceto médicos e odontólogos","86500","Atividades de profissionais da área de saúde, exceto médicos e odontólogos","8650006","Atividades de fonoaudiologia","1","1","1"
"Q","Saúde humana e serviços sociais","86","Atividades de atenção à saúde humana","865","Atividades de profissionais da área de saúde, exceto médicos e odontólogos","86500","Atividades de profissionais da área de saúde, exceto médicos e odontólogos","8650007","Atividades de terapia de nutrição enteral e parenteral","1","1","1"
"Q","Saúde humana e serviços sociais","86","Atividades de atenção à saúde humana","865","Atividades de profissionais da área de saúde, exceto médicos e odontólogos","86500","Atividades de profissionais da área de saúde, exceto médicos e odontólogos","8650099","Atividades de profissionais da área de saúde não especificadas anteriormente","1","1","1"
"Q","Saúde humana e serviços sociais","86","Atividades de atenção à saúde humana","866","Atividades de apoio à gestão de saúde","86607","Atividades de apoio à gestão de saúde","8660700","Atividades de apoio à gestão de saúde","1","1","1"
"Q","Saúde humana e serviços sociais","86","Atividades de atenção à saúde humana","869","Atividades de atenção à saúde humana não especificadas anteriormente","86909","Atividades de atenção à saúde humana não especificadas anteriormente","8690901","Atividades de práticas integrativas e complementares em saúde humana","1","1","1"
"Q","Saúde humana e serviços sociais","86","Atividades de atenção à saúde humana","869","Atividades de atenção à saúde humana não especificadas anteriormente","86909","Atividades de atenção à saúde humana não especificadas anteriormente","8690902","Atividades de banco de leite humano","1","1","1"
"Q","Saúde humana e serviços sociais","86","Atividades de atenção à saúde humana","869","Atividades de atenção à saúde humana não especificadas anteriormente","86909","Atividades de atenção à saúde humana não especificadas anteriormente","8690903","Atividades de acupuntura","1","1","1"
"Q","Saúde humana e serviços sociais","86","Atividades de atenção à saúde humana","869","Atividades de atenção à saúde humana não especificadas anteriormente","86909","Atividades de atenção à saúde humana não especificadas anteriormente","8690904","Atividades de podologia","1","1","1"
"Q","Saúde humana e serviços sociais","86","Atividades de atenção à saúde humana","869","Atividades de atenção à saúde humana não especificadas anteriormente","86909","Atividades de atenção à saúde humana não especificadas anteriormente","8690999","Outras atividades de atenção à saúde humana não especificadas anteriormente","1","1","1"
"Q","Saúde humana e serviços sociais","87","Atividades de atenção à saúde humana integradas com assistência social, prestadas em residências coletivas e particulares","871","Atividades de assistência a idosos, deficientes físicos, imunodeprimidos e convalescentes, e de infra-estrutura e apoio a pacientes prestadas em residências coletivas e particulares","87115","Atividades de assistência a idosos, deficientes físicos, imunodeprimidos e convalescentes prestadas em residências coletivas e particulares","8711501","Clínicas e residências geriátricas","1","1","1"
"Q","Saúde humana e serviços sociais","87","Atividades de atenção à saúde humana integradas com assistência social, prestadas em residências coletivas e particulares","871","Atividades de assistência a idosos, deficientes físicos, imunodeprimidos e convalescentes, e de infra-estrutura e apoio a pacientes prestadas em residências coletivas e particulares","87115","Atividades de assistência a idosos, deficientes físicos, imunodeprimidos e convalescentes prestadas em residências coletivas e particulares","8711502","Instituições de longa permanência para idosos","1","1","1"
"Q","Saúde humana e serviços sociais","87","Atividades de atenção à saúde humana integradas com assistência social, prestadas em residências coletivas e particulares","871","Atividades de assistência a idosos, deficientes físicos, imunodeprimidos e convalescentes, e de infra-estrutura e apoio a pacientes prestadas em residências coletivas e particulares","87115","Atividades de assistência a idosos, deficientes físicos, imunodeprimidos e convalescentes prestadas em residências coletivas e particulares","8711503","Atividades de assistência a deficientes físicos, imunodeprimidos e convalescentes","1","1","1"
"Q","Saúde humana e serviços sociais","87","Atividades de atenção à saúde humana integradas com assistência social, prestadas em residências coletivas e particulares","871","Atividades de assistência a idosos, deficientes físicos, imunodeprimidos e convalescentes, e de infra-estrutura e apoio a pacientes prestadas em residências coletivas e particulares","87115","Atividades de assistência a idosos, deficientes físicos, imunodeprimidos e convalescentes prestadas em residências coletivas e particulares","8711504","Centros de apoio a pacientes com câncer e com aids","1","1","1"
"Q","Saúde humana e serviços sociais","87","Atividades de atenção à saúde humana integradas com assistência social, prestadas em residências coletivas e particulares","871","Atividades de assistência a idosos, deficientes físicos, imunodeprimidos e convalescentes, e de infra-estrutura e apoio a pacientes prestadas em residências coletivas e particulares","87115","Atividades de assistência a idosos, deficientes físicos, imunodeprimidos e convalescentes prestadas em residências coletivas e particulares","8711505","Condomínios residenciais para idosos","1","1","1"
"Q","Saúde humana e serviços sociais","87","Atividades de atenção à saúde humana integradas com assistência social, prestadas em residências coletivas e particulares","871","Atividades de assistência a idosos, deficientes físicos, imunodeprimidos e convalescentes, e de infra-estrutura e apoio a pacientes prestadas em residências coletivas e particulares","87123","Atividades de fornecimento de infraestrutura de apoio e assistência a paciente no domicílio","8712300","Atividades de fornecimento de infraestrutura de apoio e assistência a paciente no domicílio","1","1","1"
"Q","Saúde humana e serviços sociais","87","Atividades de atenção à saúde humana integradas com assistência social, prestadas em residências coletivas e particulares","872","Atividades de assistência psicossocial e à saúde a portadores de distúrbios psíquicos, deficiência mental e dependência química","87204","Atividades de assistência psicossocial e à saúde a portadores de distúrbios psíquicos, deficiência mental e dependência química","8720401","Atividades de centros de assistência psicossocial","1","1","1"
"Q","Saúde humana e serviços sociais","87","Atividades de atenção à saúde humana integradas com assistência social, prestadas em residências coletivas e particulares","872","Atividades de assistência psicossocial e à saúde a portadores de distúrbios psíquicos, deficiência mental e dependência química","87204","Atividades de assistência psicossocial e à saúde a portadores de distúrbios psíquicos, deficiência mental e dependência química","8720499","Atividades de assistência psicossocial e à saúde a portadores de distúrbios psíquicos, deficiência mental e dependência química e grupos similares não especificadas anteriormente","1","1","1"
"Q","Saúde humana e serviços sociais","87","Atividades de atenção à saúde humana integradas com assistência social, prestadas em residências coletivas e particulares","873","Atividades de assistência social prestadas em residências coletivas e particulares","87301","Atividades de assistência social prestadas em residências coletivas e particulares","8730101","Orfanatos","1","1","1"
"Q","Saúde humana e serviços sociais","87","Atividades de atenção à saúde humana integradas com assistência social, prestadas em residências coletivas e particulares","873","Atividades de assistência social prestadas em residências coletivas e particulares","87301","Atividades de assistência social prestadas em residências coletivas e particulares","8730102","Albergues assistenciais","1","1","1"
"Q","Saúde humana e serviços sociais","87","Atividades de atenção à saúde humana integradas com assistência social, prestadas em residências coletivas e particulares","873","Atividades de assistência social prestadas em residências coletivas e particulares","87301","Atividades de assistência social prestadas em residências coletivas e particulares","8730199","Atividades de assistência social prestadas em residências coletivas e particulares não especificadas anteriormente","1","1","1"
"Q","Saúde humana e serviços sociais","88","Serviços de assistência social sem alojamento","880","Serviços de assistência social sem alojamento","88006","Serviços de assistência social sem alojamento","8800600","Serviços de assistência social sem alojamento","1","1","1"
"R","Artes, cultura, esporte e recreação","90","Atividades artísticas, criativas e de espetáculos","900","Atividades artísticas, criativas e de espetáculos","90019","Artes cênicas, espetáculos e atividades complementares","9001901","Produção teatral","1","1","1"
"R","Artes, cultura, esporte e recreação","90","Atividades artísticas, criativas e de espetáculos","900","Atividades artísticas, criativas e de espetáculos","90019","Artes cênicas, espetáculos e atividades complementares","9001902","Produção musical","1","1","1"
"R","Artes, cultura, esporte e recreação","90","Atividades artísticas, criativas e de espetáculos","900","Atividades artísticas, criativas e de espetáculos","90019","Artes cênicas, espetáculos e atividades complementares","9001903","Produção de espetáculos de dança","1","1","1"
"R","Artes, cultura, esporte e recreação","90","Atividades artísticas, criativas e de espetáculos","900","Atividades artísticas, criativas e de espetáculos","90019","Artes cênicas, espetáculos e atividades complementares","9001904","Produção de espetáculos circenses, de marionetes e similares","1","1","1"
"R","Artes, cultura, esporte e recreação","90","Atividades artísticas, criativas e de espetáculos","900","Atividades artísticas, criativas e de espetáculos","90019","Artes cênicas, espetáculos e atividades complementares","9001905","Produção de espetáculos de rodeios, vaquejadas e similares","1","1","1"
"R","Artes, cultura, esporte e recreação","90","Atividades artísticas, criativas e de espetáculos","900","Atividades artísticas, criativas e de espetáculos","90019","Artes cênicas, espetáculos e atividades complementares","9001906","Atividades de sonorização e de iluminação","1","1","1"
"R","Artes, cultura, esporte e recreação","90","Atividades artísticas, criativas e de espetáculos","900","Atividades artísticas, criativas e de espetáculos","90019","Artes cênicas, espetáculos e atividades complementares","9001999","Artes cênicas, espetáculos e atividades complementares não especificadas anteriormente","1","1","1"
"R","Artes, cultura, esporte e recreação","90","Atividades artísticas, criativas e de espetáculos","900","Atividades artísticas, criativas e de espetáculos","90027","Criação artística","9002701","Atividades de artistas plásticos, jornalistas independentes e escritores","1","1","1"
"R","Artes, cultura, esporte e recreação","90","Atividades artísticas, criativas e de espetáculos","900","Atividades artísticas, criativas e de espetáculos","90027","Criação artística","9002702","Restauração de obras de arte","1","1","1"
"R","Artes, cultura, esporte e recreação","90","Atividades artísticas, criativas e de espetáculos","900","Atividades artísticas, criativas e de espetáculos","90035","Gestão de espaços para artes cênicas, espetáculos e outras atividades artísticas","9003500","Gestão de espaços para artes cênicas, espetáculos e outras atividades artísticas","1","1","1"
"R","Artes, cultura, esporte e recreação","91","Atividades ligadas ao patrimônio cultural e ambiental","910","Atividades ligadas ao patrimônio cultural e ambiental","91015","Atividades de bibliotecas e arquivos","9101500","Atividades de bibliotecas e arquivos","1","1","1"
"R","Artes, cultura, esporte e recreação","91","Atividades ligadas ao patrimônio cultural e ambiental","910","Atividades ligadas ao patrimônio cultural e ambiental","91023","Atividades de museus e de exploração, restauração artística e conservação de lugares e prédios históricos e atrações similares","9102301","Atividades de museus e de exploração de lugares e prédios históricos e atrações similares","1","1","1"
"R","Artes, cultura, esporte e recreação","91","Atividades ligadas ao patrimônio cultural e ambiental","910","Atividades ligadas ao patrimônio cultural e ambiental","91023","Atividades de museus e de exploração, restauração artística e conservação de lugares e prédios históricos e atrações similares","9102302","Restauração e conservação de lugares e prédios históricos","1","1","1"
"R","Artes, cultura, esporte e recreação","91","Atividades ligadas ao patrimônio cultural e ambiental","910","Atividades ligadas ao patrimônio cultural e ambiental","91031","Atividades de jardins botânicos, zoológicos, parques nacionais, reservas ecológicas e áreas de proteção ambiental","9103100","Atividades de jardins botânicos, zoológicos, parques nacionais, reservas ecológicas e áreas de proteção ambiental","1","1","1"
"R","Artes, cultura, esporte e recreação","92","Atividades de exploração de jogos de azar e apostas","920","Atividades de exploração de jogos de azar e apostas","92003","Atividades de exploração de jogos de azar e apostas","9200301","Casas de bingo","1","1","1"
"R","Artes, cultura, esporte e recreação","92","Atividades de exploração de jogos de azar e apostas","920","Atividades de exploração de jogos de azar e apostas","92003","Atividades de exploração de jogos de azar e apostas","9200302","Exploração de apostas em corridas de cavalos","1","1","1"
"R","Artes, cultura, esporte e recreação","92","Atividades de exploração de jogos de azar e apostas","920","Atividades de exploração de jogos de azar e apostas","92003","Atividades de exploração de jogos de azar e apostas","9200399","Exploração de jogos de azar e apostas não especificados anteriormente","1","1","1"
"R","Artes, cultura, esporte e recreação","93","Atividades esportivas e de recreação e lazer","931","Atividades esportivas","93115","Gestão de instalações de esportes","9311500","Gestão de instalações de esportes","1","1","1"
"R","Artes, cultura, esporte e recreação","93","Atividades esportivas e de recreação e lazer","931","Atividades esportivas","93123","Clubes sociais, esportivos e similares","9312300","Clubes sociais, esportivos e similares","1","1","1"
"R","Artes, cultura, esporte e recreação","93","Atividades esportivas e de recreação e lazer","931","Atividades esportivas","93131","Atividades de condicionamento físico","9313100","Atividades de condicionamento físico","1","1","1"
"R","Artes, cultura, esporte e recreação","93","Atividades esportivas e de recreação e lazer","931","Atividades esportivas","93191","Atividades esportivas não especificadas anteriormente","9319101","Produção e promoção de eventos esportivos","1","1","1"
"R","Artes, cultura, esporte e recreação","93","Atividades esportivas e de recreação e lazer","931","Atividades esportivas","93191","Atividades esportivas não especificadas anteriormente","9319199","Outras atividades esportivas não especificadas anteriormente","1","1","1"
"R","Artes, cultura, esporte e recreação","93","Atividades esportivas e de recreação e lazer","932","Atividades de recreação e lazer","93212","Parques de diversão e parques temáticos","9321200","Parques de diversão e parques temáticos","1","1","1"
"R","Artes, cultura, esporte e recreação","93","Atividades esportivas e de recreação e lazer","932","Atividades de recreação e lazer","93298","Atividades de recreação e lazer não especificadas anteriormente","9329801","Discotecas, danceterias, salões de dança e similares","1","1","1"
"R","Artes, cultura, esporte e recreação","93","Atividades esportivas e de recreação e lazer","932","Atividades de recreação e lazer","93298","Atividades de recreação e lazer não especificadas anteriormente","9329802","Exploração de boliches","1","1","1"
"R","Artes, cultura, esporte e recreação","93","Atividades esportivas e de recreação e lazer","932","Atividades de recreação e lazer","93298","Atividades de recreação e lazer não especificadas anteriormente","9329803","Exploração de jogos de sinuca, bilhar e similares","1","1","1"
"R","Artes, cultura, esporte e recreação","93","Atividades esportivas e de recreação e lazer","932","Atividades de recreação e lazer","93298","Atividades de recreação e lazer não especificadas anteriormente","9329804","Exploração de jogos eletrônicos recreativos","1","1","1"
"R","Artes, cultura, esporte e recreação","93","Atividades esportivas e de recreação e lazer","932","Atividades de recreação e lazer","93298","Atividades de recreação e lazer não especificadas anteriormente","9329899","Outras atividades de recreação e lazer não especificadas anteriormente","1","1","1"
"S","Outras atividades de serviços","94","Atividades de organizações associativas","941","Atividades de organizações associativas patronais, empresariais e profissionais","94111","Atividades de organizações associativas patronais e empresariais","9411100","Atividades de organizações associativas patronais e empresariais","1","1","1"
"S","Outras atividades de serviços","94","Atividades de organizações associativas","941","Atividades de organizações associativas patronais, empresariais e profissionais","94120","Atividades de organizações associativas profissionais","9412000","Atividades de organizações associativas profissionais","1","0","0"
"S","Outras atividades de serviços","94","Atividades de organizações associativas","941","Atividades de organizações associativas patronais, empresariais e profissionais","94120","Atividades de organizações associativas profissionais","9412001","Atividades de fiscalização profissional","0","1","1"
"S","Outras atividades de serviços","94","Atividades de organizações associativas","941","Atividades de organizações associativas patronais, empresariais e profissionais","94120","Atividades de organizações associativas profissionais","9412099","Outras atividades associativas profissionais","0","1","1"
"S","Outras atividades de serviços","94","Atividades de organizações associativas","942","Atividades de organizações sindicais","94201","Atividades de organizações sindicais","9420100","Atividades de organizações sindicais","1","1","1"
"S","Outras atividades de serviços","94","Atividades de organizações associativas","943","Atividades de associações de defesa de direitos sociais","94308","Atividades de associações de defesa de direitos sociais","9430800","Atividades de associações de defesa de direitos sociais","1","1","1"
"S","Outras atividades de serviços","94","Atividades de organizações associativas","949","Atividades de organizações associativas não especificadas anteriormente","94910","Atividades de organizações religiosas","9491000","Atividades de organizações religiosas ou filosóficas","1","1","1"
"S","Outras atividades de serviços","94","Atividades de organizações associativas","949","Atividades de organizações associativas não especificadas anteriormente","94928","Atividades de organizações políticas","9492800","Atividades de organizações políticas","1","1","1"
"S","Outras atividades de serviços","94","Atividades de organizações associativas","949","Atividades de organizações associativas não especificadas anteriormente","94936","Atividades de organizações associativas ligadas à cultura e à arte","9493600","Atividades de organizações associativas ligadas à cultura e à arte","1","1","1"
"S","Outras atividades de serviços","94","Atividades de organizações associativas","949","Atividades de organizações associativas não especificadas anteriormente","94995","Atividades associativas não especificadas anteriormente","9499500","Atividades associativas não especificadas anteriormente","1","1","1"
"S","Outras atividades de serviços","95","Reparação e manutenção de equipamentos de informática e comunicação e de objetos pessoais e domésticos","951","Reparação e manutenção de equipamentos de informática e comunicação","95118","Reparação e manutenção de computadores e de equipamentos periféricos","9511800","Reparação e manutenção de computadores e de equipamentos periféricos","1","1","1"
"S","Outras atividades de serviços","95","Reparação e manutenção de equipamentos de informática e comunicação e de objetos pessoais e domésticos","951","Reparação e manutenção de equipamentos de informática e comunicação","95126","Reparação e manutenção de equipamentos de comunicação","9512600","Reparação e manutenção de equipamentos de comunicação","1","1","1"
"S","Outras atividades de serviços","95","Reparação e manutenção de equipamentos de informática e comunicação e de objetos pessoais e domésticos","952","Reparação e manutenção de objetos e equipamentos pessoais e domésticos","95215","Reparação e manutenção de equipamentos eletroeletrônicos de uso pessoal e doméstico","9521500","Reparação e manutenção de equipamentos eletroeletrônicos de uso pessoal e doméstico","1","1","1"
"S","Outras atividades de serviços","95","Reparação e manutenção de equipamentos de informática e comunicação e de objetos pessoais e domésticos","952","Reparação e manutenção de objetos e equipamentos pessoais e domésticos","95291","Reparação e manutenção de objetos e equipamentos pessoais e domésticos não especificados anteriormente","9529101","Reparação de calçados, de bolsas e artigos de viagem","1","1","1"
"S","Outras atividades de serviços","95","Reparação e manutenção de equipamentos de informática e comunicação e de objetos pessoais e domésticos","952","Reparação e manutenção de objetos e equipamentos pessoais e domésticos","95291","Reparação e manutenção de objetos e equipamentos pessoais e domésticos não especificados anteriormente","9529102","Chaveiros","1","1","1"
